SDSS%20J082108.17+000330.5,DA
SDSS%20J082108.69+391108.23,DAH
SDSS%20J082110.73+241214.5,DA
SDSS%20J082112.93+034354.7,DA
SDSS%20J082115.34+373413.0,DC
SDSS%20J082115.71+321844.61,DC
SDSS%20J082117.05+522907.15,DA
SDSS%20J082117.10+272022.7,DA
SDSS%20J082118.43+261503.2,DA
SDSS%20J082119.01+442919.54,DA
SDSS%20J082120.47+422504.01,DA
SDSS%20J082120.78+370823.56,DC
SDSS%20J082124.23+582135.24,DA
SDSS%20J082124.70+183221.05,DA
SDSS%20J082125.22+153000.0,DA
SDSS%20J082125.37+391709.7,DA
SDSS%20J082125.55+131424.41,DA
SDSS%20J082126.77+072425.4,DA
SDSS%20J082134.05+114416.5,DA
SDSS%20J082134.95+173919.40,DO
SDSS%20J082136.23+323141.9,DA
SDSS%20J082138.48+394501.69,DA
SDSS%20J082140.72+081455.5,DB
SDSS%20J082141.25+275236.2,DA
SDSS%20J082141.71+454611.86,DA
SDSS%20J082141.86+272538.9,DA
SDSS%20J082143.76+400209.3,DA
SDSS%20J082144.66+220226.12,DA
SDSS%20J082145.67+150427.5,DA
SDSS%20J082146.36+261627.7,DA
SDSS%20J082149.39+365657.0,DA
SDSS%20J082150.39+371421.98,DA
SDSS%20J082151.20+240634.2,DA
SDSS%20J082151.26+130143.54,DA
SDSS%20J082151.75+065922.6,DA
SDSS%20J082153.01+190659.2,DA
SDSS%20J082157.27+241612.0,DA
SDSS%20J082159.66+431127.3,DAH
SDSS%20J082200.49+273050.33,DA
SDSS%20J082200.93+265204.9,DA
SDSS%20J082202.14+365731.5,DA
SDSS%20J082202.20+382616.3,DA+M
SDSS%20J082205.72+040817.2,DA
SDSS%20J082205.98+071415.6,DA
SDSS%20J082212.57+275307.4,DA
SDSS%20J082214.11+103326.5,DA
SDSS%20J082214.37+404319.02,DA
SDSS%20J082220.04+152835.5,DA
SDSS%20J082220.50+494246.37,DA
SDSS%20J082220.76+532101.62,DA
SDSS%20J082221.21+520248.19,DZ
SDSS%20J082222.60+433654.1,DA
SDSS%20J082224.01+391028.9,DZ
SDSS%20J082225.59+370048.8,DA
SDSS%20J082227.11+365753.68,DA
SDSS%20J082228.07+240643.9,DA
SDSS%20J082228.44+295801.4,DA
SDSS%20J082228.96+352401.4,DA+M
SDSS%20J082231.16+033113.7,DA
SDSS%20J082233.92+213047.4,DA
SDSS%20J082236.11+563248.52,DA
SDSS%20J082236.44+185329.5,DA
SDSS%20J082236.75+072751.6,DA
SDSS%20J082239.40+114142.7,DA
SDSS%20J082239.43+082436.7,DA
SDSS%20J082239.54+304857.2,DA
SDSS%20J082242.10+175352.7,DA
SDSS%20J082242.76+300559.6,DA
SDSS%20J082242.76+460015.7,DA+M
SDSS%20J082243.10+422102.66,DA
SDSS%20J082245.20+040840.9,DA
SDSS%20J082246.98+323836.89,DA
SDSS%20J082247.61+120146.81,DAH
SDSS%20J082248.26+220625.67,DA
SDSS%20J082248.27+820142.4,DA
SDSS%20J082250.33+184102.90,DA
SDSS%20J082252.06+313458.2,DA
SDSS%20J082254.82+143636.40,DA
SDSS%20J082255.96+275935.2,DA
SDSS%20J082256.82+294651.38,DA
SDSS%20J082257.56+575011.0,DA
SDSS%20J082259.10+261557.7,DA
SDSS%20J082302.40+323806.6,DA
SDSS%20J082303.64+480220.26,DA
SDSS%20J082303.97+823726.2,DC
SDSS%20J082308.07+402148.4,DA
SDSS%20J082314.26+281259.1,DA
SDSS%20J082316.99+221217.57,DA
SDSS%20J082317.43+412051.79,DA
SDSS%20J082318.92+315011.90,DA
SDSS%20J082321.46+144631.81,DC
SDSS%20J082321.63+182336.4,DA
SDSS%20J082321.79+245140.4,DA
SDSS%20J082323.20+360834.79,DB
SDSS%20J082323.61+322516.6,DA
SDSS%20J082324.36+164814.1,DA
SDSS%20J082325.02+291729.2,DA
SDSS%20J082327.92+532021.4,DA
SDSS%20J082328.19+344803.13,DA
SDSS%20J082328.31+510034.78,DA
SDSS%20J082331.08+500343.42,DA
SDSS%20J082331.94+291353.6,DA
SDSS%20J082332.09+113641.90,DAB
SDSS%20J082337.15+383816.5,DC
SDSS%20J082337.65+033554.0,DA
SDSS%20J082339.74+401315.74,DAH
SDSS%20J082339.75+213033.9,DA
SDSS%20J082342.21+393826.4,DA
SDSS%20J082345.63+355207.2,DA
SDSS%20J082346.00+201557.13,DZ
SDSS%20J082347.37+392659.21,DA
SDSS%20J082350.55+005848.7,DA
SDSS%20J082355.83+465605.57,DA
SDSS%20J082356.02+585835.62,DA
SDSS%20J082358.91+294533.70,DA
SDSS%20J082405.55+190106.74,DA
SDSS%20J082407.44+314210.51,DA
SDSS%20J082411.76+192314.14,DA
SDSS%20J082413.43+432552.93,DC
SDSS%20J082415.81+405835.5,DA
SDSS%20J082418.06+153600.97,DA
SDSS%20J082419.29+154009.23,DA
SDSS%20J082420.99+281659.4,DA
SDSS%20J082422.77+522838.71,DAZ
SDSS%20J082423.88+270901.9,DA
SDSS%20J082423.90+350409.98,DA
SDSS%20J082425.09+091931.9,DA
SDSS%20J082426.74+254019.2,DA
SDSS%20J082427.91+285508.15,DA
SDSS%20J082432.01+120658.5,DAM
SDSS%20J082432.84+111840.8,DA
SDSS%20J082433.23+403409.6,DA
SDSS%20J082437.69+474851.88,DA
SDSS%20J082439.51+075522.1,DA
SDSS%20J082441.17+401811.95,DA
SDSS%20J082443.06+233821.05,DA
SDSS%20J082443.77+295220.0,DA
SDSS%20J082444.60+324842.2,DA
SDSS%20J082446.71+333313.4,DA
SDSS%20J082447.49+131543.3,DAH
SDSS%20J082449.48+403540.4,DA
SDSS%20J082450.41+141529.5,DA
SDSS%20J082451.73+394330.29,DA
SDSS%20J082451.87+225332.6,DA
SDSS%20J082452.30+351928.5,DA
SDSS%20J082453.12+303100.5,DA
SDSS%20J082453.78+403700.48,DA
SDSS%20J082454.05+161345.77,DA
SDSS%20J082454.39+380959.47,DA
SDSS%20J082455.62+272242.5,DA+M
SDSS%20J082457.15+073702.4,DC
SDSS%20J082457.77+463213.45,DA
SDSS%20J082502.20+200921.1,DZ
SDSS%20J082502.97+130356.7,DA
SDSS%20J082503.77+130520.65,DA
SDSS%20J082504.53+134848.3,DA
SDSS%20J082506.01+153231.3,DA
SDSS%20J082508.55+484031.19,DAB
SDSS%20J082511.04+040057.3,DA
SDSS%20J082511.50+183308.2,DA
SDSS%20J082511.90+115236.4,DA
SDSS%20J082511.90+115236.5,DA
SDSS%20J082512.95+365038.51,DA
SDSS%20J082513.86+323244.0,DA
SDSS%20J082514.42+444840.03,DA
SDSS%20J082514.74+410612.35,DA
SDSS%20J082515.61+445728.91,DA
SDSS%20J082516.75+383345.65,DA
SDSS%20J082517.43+160201.1,DA
SDSS%20J082518.86+032927.8,DA
SDSS%20J082518.88+264130.7,DA
SDSS%20J082521.98+252023.1,DA
SDSS%20J082522.07+172551.7,DA
SDSS%20J082523.94+161539.7,DA
SDSS%20J082526.58+282822.51,DA
SDSS%20J082526.64+461117.20,DAB
SDSS%20J082529.12+110413.8,DA
SDSS%20J082533.22+412400.1,DA
SDSS%20J082535.44+214823.98,DZ
SDSS%20J082540.68+393800.28,DA
SDSS%20J082542.53+324955.2,DA
SDSS%20J082543.11+430640.93,DB
SDSS%20J082543.54+160959.44,DA
SDSS%20J082544.60+224205.5,DC
SDSS%20J082550.64+360727.6,DA
SDSS%20J082551.21+293450.6,DA
SDSS%20J082551.70+295312.98,DA
SDSS%20J082551.73+374740.88,DA
SDSS%20J082552.72+244647.0,DA
SDSS%20J082556.86+142141.90,DA
SDSS%20J082557.21+364944.04,DA
SDSS%20J082558.77+034520.8,DA+M
SDSS%20J082600.58+282346.10,DA
SDSS%20J082600.92+203419.3,DA
SDSS%20J082601.01+351305.74,DA
SDSS%20J082602.86+413356.12,DA
SDSS%20J082604.88-040525.3,DA
SDSS%20J082605.47+115123.8,DA
SDSS%20J082608.98+542648.1,DA
SDSS%20J082610.71+243955.8,DA
SDSS%20J082611.11+412732.3,DA
SDSS%20J082611.69+325000.16,DA
SDSS%20J082612.15+410822.02,DA
SDSS%20J082612.71+102736.7,DA
SDSS%20J082613.22+393846.2,DA
SDSS%20J082613.32+262850.8,DA
SDSS%20J082613.69+345151.4,DA
SDSS%20J082613.93+174617.2,DA
SDSS%20J082614.97+402234.82,DB
SDSS%20J082615.36+303256.5,DA
SDSS%20J082615.87+175321.2,DA
SDSS%20J082616.91+292654.56,DA
SDSS%20J082618.86+381848.71,DA
SDSS%20J082619.17+110852.7,DA+M
SDSS%20J082620.17+350036.83,DA
SDSS%20J082621.11+171739.77,DA
SDSS%20J082622.64+192655.46,DA
SDSS%20J082623.76+474814.83,DB
SDSS%20J082624.40+062827.6,DA
SDSS%20J082625.60+180152.10,DA
SDSS%20J082626.24+320932.4,DA
SDSS%20J082626.37+504222.03,DA
SDSS%20J082628.10+145558.2,DA
SDSS%20J082629.40+454709.85,DA
SDSS%20J082630.54+362506.06,DA
SDSS%20J082632.24+101518.40,DA
SDSS%20J082632.55+374550.5,DA
SDSS%20J082632.63+541213.00,DA
SDSS%20J082632.73+342404.3,DA
SDSS%20J082632.77+232626.3,DA
SDSS%20J082634.06+300208.9,DA
SDSS%20J082634.59+132439.2,DA
SDSS%20J082636.85+470124.2,DA
SDSS%20J082637.09+292123.9,DA
SDSS%20J082638.21+214607.3,DA
SDSS%20J082638.54+193210.7,DA
SDSS%20J082639.30+260040.66,DA
SDSS%20J082639.88+314109.38,DA
SDSS%20J082640.88+402636.78,DA
SDSS%20J082641.08+433557.70,DA
SDSS%20J082641.66+144211.8,DA
SDSS%20J082644.43+373349.57,DA
SDSS%20J082646.44+311141.17,DA
SDSS%20J082646.50+832303.9,DA
SDSS%20J082647.68-042123.9,DB
SDSS%20J082648.49+530514.53,DA
SDSS%20J082649.87+465724.91,DA
SDSS%20J082650.55+410445.70,DA
SDSS%20J082650.72+132115.1,DA
SDSS%20J082652.08+141052.2,DC
SDSS%20J082653.15+041328.9,DA
SDSS%20J082654.38+515951.50,DA
SDSS%20J082702.00+225916.22,DA
SDSS%20J082703.82+183324.4,DA
SDSS%20J082704.44+184624.3,DA
SDSS%20J082706.01+083144.1,DA
SDSS%20J082706.21+311535.8,DA
SDSS%20J082707.84+424434.7,DA
SDSS%20J082709.96+550413.55,DZ
SDSS%20J082710.98+314223.3,DA
SDSS%20J082716.77+190522.7,DA
SDSS%20J082717.14+163250.39,DA
SDSS%20J082720.38+181928.1,DA
SDSS%20J082720.59+330438.0,DZ
SDSS%20J082723.78+285729.95,DZ
SDSS%20J082724.45+585851.6,DO
SDSS%20J082725.73-044039.9,DA
SDSS%20J082727.91+423304.6,DB
SDSS%20J082728.18+385145.36,DA
SDSS%20J082730.35+062301.6,DA
SDSS%20J082730.57+395617.09,DA
SDSS%20J082731.74+092230.76,DA
SDSS%20J082731.84+381233.73,DA
SDSS%20J082733.10+260703.1,DA
SDSS%20J082736.70+330000.3,DA
SDSS%20J082739.40+485140.43,DA
SDSS%20J082741.01+185827.5,DA
SDSS%20J082742.45+293812.7,DA
SDSS%20J082744.47+274700.78,DA
SDSS%20J082750.04+275132.0,DA
SDSS%20J082750.50+373831.2,DA
SDSS%20J082751.57+084612.1,DA
SDSS%20J082753.82+140619.9,DA
SDSS%20J082757.72+273807.2,DA
SDSS%20J082758.51+242859.8,DA
SDSS%20J082759.19+211619.9,DA
SDSS%20J082759.82+065237.3,DA
SDSS%20J082800.84+263805.06,DA
SDSS%20J082800.94-042204.4,DA
SDSS%20J082801.20+203108.8,DA
SDSS%20J082803.31+245240.6,DA
SDSS%20J082804.33+501411.69,DA
SDSS%20J082804.62+094956.6,DA
SDSS%20J082805.34+520112.40,DA
SDSS%20J082805.79+083338.8,DA
SDSS%20J082810.82+370319.84,DA
SDSS%20J082811.42+222016.91,DA
SDSS%20J082811.52+295532.5,DA
SDSS%20J082811.89+065350.2,DA
SDSS%20J082813.80+265739.13,DA
SDSS%20J082814.09+410351.91,DA
SDSS%20J082817.61+181752.6,DAH
SDSS%20J082817.83+110038.8,DA
SDSS%20J082818.10+425123.26,DA
SDSS%20J082818.91+284119.6,DA
SDSS%20J082819.57+122919.5,DA
SDSS%20J082823.12+233807.2,DA
SDSS%20J082823.58+210036.0,DA+M
SDSS%20J082825.88+183159.9,DA
SDSS%20J082827.82+174320.2,DA
SDSS%20J082828.18+471737.9,DA+M
SDSS%20J082829.17+363418.69,DB
SDSS%20J082829.85+523037.30,DA
SDSS%20J082830.25+264330.8,DA
SDSS%20J082832.58-045006.1,DA
SDSS%20J082833.24+433733.5,DA
SDSS%20J082833.80+274641.38,DA
SDSS%20J082834.02+361130.12,DA
SDSS%20J082834.16+330720.2,DA
SDSS%20J082834.81+090547.8,DBZ
SDSS%20J082835.00+241547.6,DA+M
SDSS%20J082835.82+293448.7,DA
SDSS%20J082836.64+350036.6,DA
SDSS%20J082837.04+453354.2,DA
SDSS%20J082840.66+213115.0,DA
SDSS%20J082845.44+334600.4,DC
SDSS%20J082846.54+470103.79,DA
SDSS%20J082846.83+435102.45,DAB
SDSS%20J082847.57+271818.83,DA
SDSS%20J082848.87+313134.77,DC
SDSS%20J082850.04-010218.0,DA
SDSS%20J082852.52+291246.62,DAZ
SDSS%20J082852.54+084831.3,DB
SDSS%20J082852.58+193257.44,DA
SDSS%20J082852.82+305603.49,DB
SDSS%20J082852.91-034056.1,DA+M
SDSS%20J082854.10+194230.0,DA
SDSS%20J082854.94+145907.2,DA
SDSS%20J082855.28+292100.3,DA
SDSS%20J082857.94+324855.12,DA
SDSS%20J082859.86+195455.7,DA
SDSS%20J082903.99+355125.78,DZ
SDSS%20J082905.32-034846.6,DA
SDSS%20J082908.80+062159.44,DA
SDSS%20J082909.17+135813.1,DA+M
SDSS%20J082909.40+460140.55,DA
SDSS%20J082912.12+503255.03,DA
SDSS%20J082915.78+152713.68,DA
SDSS%20J082916.56+470142.9,DA
SDSS%20J082916.83+123744.46,DB
SDSS%20J082918.99+270134.6,DA+M
SDSS%20J082919.13+280709.4,DA
SDSS%20J082922.43+450052.67,DA
SDSS%20J082924.98+292315.32,DA
SDSS%20J082926.85-042021.9,DA
SDSS%20J082927.85+075911.4,DZ
SDSS%20J082928.10+292341.3,DA
SDSS%20J082928.15+281826.39,DA
SDSS%20J082931.60+282836.27,DB
SDSS%20J082932.08+574444.66,DA
SDSS%20J082933.89+080321.8,DA
SDSS%20J082935.19+264954.48,DA
SDSS%20J082936.62+072824.6,DA
SDSS%20J082939.25+100937.7,DAH
SDSS%20J082945.64+053458.7,DA
SDSS%20J082946.14+541801.7,DA
SDSS%20J082949.13+211327.0,DA
SDSS%20J082949.13+312836.2,DA
SDSS%20J082954.96+063429.6,DA
SDSS%20J082955.44+060617.5,DA
SDSS%20J082958.01+202111.5,DA
SDSS%20J082958.07+091515.2,DA
SDSS%20J082959.49+352023.24,DA
SDSS%20J082959.70+250034.8,DA
SDSS%20J083001.52+054932.8,DA+M
SDSS%20J083001.86+183646.9,DA
SDSS%20J083002.71+083632.0,DA
SDSS%20J083003.36+451506.84,DC
SDSS%20J083005.06+042347.7,DA
SDSS%20J083007.73+582706.34,DA
SDSS%20J083008.03+354622.66,DA
SDSS%20J083009.69+323800.6,DA
SDSS%20J083009.78+085156.5,DA
SDSS%20J083011.35+383940.4,DC
SDSS%20J083012.76+160933.8,DA
SDSS%20J083013.06+102040.63,DA
SDSS%20J083015.30+261722.81,DA
SDSS%20J083016.86+072714.5,DA
SDSS%20J083020.36+185814.6,DAH
SDSS%20J083020.43+420108.87,DA
SDSS%20J083021.25+103621.46,DA
SDSS%20J083021.84-035805.9,DB
SDSS%20J083022.88+272244.3,DA
SDSS%20J083023.07+471421.41,DA
SDSS%20J083023.58+553131.2,DA
SDSS%20J083027.06+165435.68,DA
SDSS%20J083027.25+070754.2,DA
SDSS%20J083029.76+061844.0,DA
SDSS%20J083029.77+085014.1,DA
SDSS%20J083032.50+190142.28,DA
SDSS%20J083033.66-031911.0,DZ
SDSS%20J083035.14+564459.3,DB
SDSS%20J083037.62+405110.51,DA
SDSS%20J083039.34+513622.75,DA
SDSS%20J083040.32+245423.54,DA
SDSS%20J083040.97+300830.0,DA
SDSS%20J083041.20-035822.9,DA
SDSS%20J083041.78+204233.8,DAH
SDSS%20J083042.29-053944.9,DA
SDSS%20J083044.75+090514.86,DA
SDSS%20J083046.30+231251.8,DA
SDSS%20J083046.30+231251.9,DA
SDSS%20J083047.22+505734.20,DAH
SDSS%20J083047.52+260830.3,DA
SDSS%20J083047.66+255020.3,DA
SDSS%20J083049.16+140244.68,DA
SDSS%20J083051.08+244615.7,DAH
SDSS%20J083051.15+503610.62,DAH
SDSS%20J083051.99+835742.2,DA
SDSS%20J083052.11+151021.07,DA
SDSS%20J083056.71+122546.6,DAM
SDSS%20J083056.94+253853.7,DB
SDSS%20J083058.23+262110.7,DA
SDSS%20J083058.99+363853.9,DAB
SDSS%20J083059.35+193214.3,DB
SDSS%20J083059.41+285234.4,DA
SDSS%20J083102.02+285741.9,DA+M
SDSS%20J083102.86+550643.49,DA
SDSS%20J083103.26+045733.91,DA
SDSS%20J083105.69-051925.4,DA
SDSS%20J083106.63+431703.4,DA
SDSS%20J083106.79+434611.81,DA
SDSS%20J083106.95+194905.66,DA
SDSS%20J083109.11+191836.00,DA
SDSS%20J083109.52+552334.9,DA
SDSS%20J083114.63+332851.4,DA
SDSS%20J083115.33-051815.9,DA+M
SDSS%20J083115.76+185024.7,DA+M
SDSS%20J083116.77+382320.7,DA
SDSS%20J083123.38+333148.63,DA
SDSS%20J083123.50+112239.8,DA
SDSS%20J083124.66+061554.1,DA
SDSS%20J083124.86+164158.5,DA
SDSS%20J083126.27+292651.1,DA
SDSS%20J083126.80+494544.78,DA
SDSS%20J083126.90-025525.7,DA
SDSS%20J083127.30+362132.8,DA
SDSS%20J083128.07+055453.78,DA
SDSS%20J083128.39+520710.27,DA
SDSS%20J083129.43+520014.90,DA
SDSS%20J083130.03+131038.3,DA
SDSS%20J083130.60+513736.48,DA
SDSS%20J083135.15+515712.53,DA
SDSS%20J083135.86+083124.0,DA
SDSS%20J083138.30+422135.0,DA
SDSS%20J083138.71+320849.8,DA
SDSS%20J083140.44+063533.5,DA
SDSS%20J083141.08+365651.4,DA
SDSS%20J083141.14+232920.5,DA
SDSS%20J083145.38+372554.6,DA
SDSS%20J083149.15+131551.9,DA
SDSS%20J083149.92+154835.4,DA
SDSS%20J083151.29+180124.10,DZ
SDSS%20J083151.62+302232.38,DA
SDSS%20J083154.25+275241.20,DA
SDSS%20J083155.22+054116.2,DA
SDSS%20J083156.10+282818.2,DA
SDSS%20J083157.34+522147.74,DA
SDSS%20J083157.42+085509.8,DA
SDSS%20J083157.81+304337.78,DA
SDSS%20J083159.06+483601.84,DA
SDSS%20J083200.39+410937.9,DZ
SDSS%20J083200.39+410937.96,DZ
SDSS%20J083200.78+172628.5,DA+M
SDSS%20J083202.10+273101.2,DA
SDSS%20J083202.32+330405.52,DA
SDSS%20J083203.98+142942.3,DA
SDSS%20J083206.58+521251.95,DA
SDSS%20J083207.61+822511.9,DA
SDSS%20J083209.64+094054.19,DA
SDSS%20J083210.54+351328.7,DA
SDSS%20J083213.76-035209.8,DAB
SDSS%20J083218.32+225020.3,DA
SDSS%20J083218.73+361713.42,DA
SDSS%20J083219.95+153727.91,DA
SDSS%20J083220.19+271420.11,DA
SDSS%20J083220.21+281124.83,DA
SDSS%20J083221.61+281612.86,DA
SDSS%20J083221.97+331609.9,DA
SDSS%20J083222.32+053540.5,DA
SDSS%20J083223.13+403220.00,DA
SDSS%20J083225.65-032130.7,DA
SDSS%20J083226.00+295143.3,DA
SDSS%20J083228.27+441441.8,DA
SDSS%20J083228.54+283038.1,DA
SDSS%20J083228.68+373244.1,DA
SDSS%20J083231.47+443337.1,DB
SDSS%20J083231.57-040807.8,DQ
SDSS%20J083232.38+404542.80,DA
SDSS%20J083234.52+502621.52,DA
SDSS%20J083235.30-045150.5,DA
SDSS%20J083235.86+363204.0,DA
SDSS%20J083237.76+300159.8,DA
SDSS%20J083238.14+265907.48,DA
SDSS%20J083238.25+550532.1,DA
SDSS%20J083238.89+583245.46,DA
SDSS%20J083241.40+173737.6,DA
SDSS%20J083241.96+483445.12,DAB
SDSS%20J083244.41+053726.7,DA
SDSS%20J083246.60+420640.9,DA
SDSS%20J083249.40+072528.0,DA
SDSS%20J083251.57+264833.4,DA
SDSS%20J083255.20-043046.3,DAM
SDSS%20J083255.87+542353.9,DA
SDSS%20J083258.57+323000.11,DA
SDSS%20J083300.12+272254.5,DA
SDSS%20J083302.45+254748.52,DA
SDSS%20J083304.90+064733.3,DA
SDSS%20J083304.95+104252.9,DA
SDSS%20J083305.17+185443.0,DA
SDSS%20J083305.87+383620.0,DA
SDSS%20J083307.97+533705.6,DA
SDSS%20J083308.64+215114.4,DA
SDSS%20J083309.43+100452.6,DA
SDSS%20J083310.19+363846.9,DQ
SDSS%20J083310.57+234812.7,DAH
SDSS%20J083312.26+212125.09,DA
SDSS%20J083313.73+212917.1,DA
SDSS%20J083314.08+175822.0,DB
SDSS%20J083315.29+362837.0,DA
SDSS%20J083317.64+051201.47,DBZ
SDSS%20J083317.77+025015.88,DA
SDSS%20J083318.75+510401.24,DA
SDSS%20J083321.51+345435.1,DA
SDSS%20J083324.56+041916.5,DA
SDSS%20J083325.74+383519.25,DA
SDSS%20J083329.02+252018.6,DA
SDSS%20J083330.28-042617.1,DA
SDSS%20J083330.82-044857.2,DA
SDSS%20J083331.19+371307.07,DA
SDSS%20J083331.19-052335.9,DB
SDSS%20J083334.60+364905.8,DA
SDSS%20J083334.94+391151.8,DA
SDSS%20J083335.53+405532.41,DAH
SDSS%20J083336.22+145549.91,DA
SDSS%20J083337.06+481451.50,DA
SDSS%20J083337.46+570104.58,DA
SDSS%20J083338.30+183019.69,DA
SDSS%20J083338.76+395457.13,DA
SDSS%20J083342.05+045252.1,DB
SDSS%20J083344.30+113516.8,DA
SDSS%20J083345.75+295748.38,DA
SDSS%20J083348.00+531632.1,DA+M
SDSS%20J083348.12+130747.4,DA
SDSS%20J083348.48+201434.69,DA
SDSS%20J083349.87+275237.3,DA
SDSS%20J083349.88+184357.76,DC
SDSS%20J083351.25+280839.4,DA
SDSS%20J083352.97+124020.4,DA
SDSS%20J083353.64+291446.5,DA
SDSS%20J083353.64+483758.76,DA
SDSS%20J083355.68+082744.0,DB
SDSS%20J083356.28+273415.9,DA
SDSS%20J083357.02+052901.1,DA+M
SDSS%20J083358.90+354859.6,DA
SDSS%20J083402.88+300144.4,DA+M
SDSS%20J083406.53+381008.4,DA
SDSS%20J083407.26+385057.6,DB
SDSS%20J083407.60+215335.6,DA
SDSS%20J083409.10+335333.0,DA
SDSS%20J083412.00+045446.77,DA
SDSS%20J083413.17+211302.50,DA
SDSS%20J083414.51+551102.33,DA
SDSS%20J083415.44+254819.9,DB
SDSS%20J083415.79+402011.69,DA
SDSS%20J083415.93+160646.98,DA
SDSS%20J083417.06-041150.6,DA
SDSS%20J083419.17+381847.2,DA
SDSS%20J083419.64+145518.4,DAM
SDSS%20J083420.29+131759.5,DAH
SDSS%20J083420.39+231600.6,DB
SDSS%20J083420.40+184628.9,DC
SDSS%20J083421.76+103841.7,DA
SDSS%20J083423.17+043745.02,DA
SDSS%20J083423.40+184940.2,DA
SDSS%20J083426.52+410210.97,DA
SDSS%20J083428.11+140253.95,DA
SDSS%20J083428.16+064523.4,DA
SDSS%20J083428.78-042921.1,DA
SDSS%20J083430.50+544231.07,DA
SDSS%20J083430.67+392721.02,DZ
SDSS%20J083432.26+272106.01,DA
SDSS%20J083433.19+350933.5,DA
SDSS%20J083433.35+541443.6,DA
SDSS%20J083438.29+153817.5,DA
SDSS%20J083440.79+231525.5,DA
SDSS%20J083443.94+074947.6,DA
SDSS%20J083445.56+391428.8,DA
SDSS%20J083446.06+413512.19,DA
SDSS%20J083446.43+085139.1,DA
SDSS%20J083446.91+304959.02,DAH
SDSS%20J083448.63+821059.1,DA
SDSS%20J083448.91+381414.4,DB
SDSS%20J083450.81+160408.2,DB
SDSS%20J083454.14+142051.9,DA
SDSS%20J083454.58+192726.3,DA
SDSS%20J083456.91+043450.48,DA
SDSS%20J083457.61+081144.2,DB
SDSS%20J083459.08+152110.9,DA
SDSS%20J083459.21+294823.76,DA
SDSS%20J083459.36+533357.53,DA
SDSS%20J083503.92+363634.4,DA
SDSS%20J083504.76+090111.7,DO
SDSS%20J083505.67+535622.16,DA
SDSS%20J083508.90+221305.1,DA
SDSS%20J083509.79+093251.3,DA
SDSS%20J083511.33+154921.9,DA
SDSS%20J083514.33+341724.65,DA
SDSS%20J083514.54+830707.7,DA
SDSS%20J083515.93+092954.6,DA
SDSS%20J083515.95+505643.44,DA
SDSS%20J083517.93+142714.29,DA
SDSS%20J083518.08+114328.1,DA
SDSS%20J083518.48+104258.7,DA
SDSS%20J083519.22+275030.7,DA
SDSS%20J083521.70+142706.8,DA
SDSS%20J083521.72+525916.87,DA
SDSS%20J083524.18+542933.1,DA
SDSS%20J083528.27+542752.20,DA
SDSS%20J083530.15+181003.43,DA
SDSS%20J083531.01+154939.3,DA
SDSS%20J083531.68+315503.3,DA
SDSS%20J083532.83+355527.1,DA
SDSS%20J083537.82+282959.6,DA
SDSS%20J083538.27+821322.2,DA
SDSS%20J083538.32+152626.37,DB
SDSS%20J083540.96+155224.9,DA
SDSS%20J083545.60+144041.09,DA
SDSS%20J083548.48+145505.8,DA
SDSS%20J083548.90+530052.2,DC
SDSS%20J083550.58+045755.4,DB
SDSS%20J083552.31+134252.60,DA
SDSS%20J083552.35-044447.8,DA
SDSS%20J083553.42+480057.64,DA
SDSS%20J083553.88+211820.0,DA
SDSS%20J083556.32+090619.4,DZ
SDSS%20J083600.34+060853.30,DA
SDSS%20J083600.42+313601.0,DA
SDSS%20J083602.47+265808.5,DA
SDSS%20J083602.65+521317.44,DA+M
SDSS%20J083602.91+303149.7,DA
SDSS%20J083603.55+551711.26,DA
SDSS%20J083605.33+300730.3,DA
SDSS%20J083606.48+041005.46,DB
SDSS%20J083606.70+320016.8,DC
SDSS%20J083607.14+245118.22,DA
SDSS%20J083608.54+043757.6,DQ
SDSS%20J083608.58+221303.7,DA
SDSS%20J083610.00+193818.60,DA
SDSS%20J083613.05-040500.4,DA
SDSS%20J083613.82+201852.2,DAH
SDSS%20J083614.59+164251.4,DA
SDSS%20J083616.32+264703.88,DA
SDSS%20J083619.71+205747.41,DAB
SDSS%20J083623.85+163859.5,DA
SDSS%20J083624.43+484838.66,DA
SDSS%20J083624.46+045359.2,DA
SDSS%20J083625.01+221636.2,DA
SDSS%20J083627.02+071223.5,DAH
SDSS%20J083627.35+154850.3,DAH
SDSS%20J083628.09+145248.7,DA
SDSS%20J083628.24+354649.9,DA
SDSS%20J083629.27-040640.2,DB
SDSS%20J083631.61+302545.52,DA
SDSS%20J083632.25+054534.7,DA
SDSS%20J083632.99+374259.3,DA
SDSS%20J083633.86+210436.1,DA
SDSS%20J083636.62+240118.4,DA
SDSS%20J083637.15-000114.70,DA
SDSS%20J083639.39+475731.14,DA
SDSS%20J083649.12+304910.4,DA
SDSS%20J083649.74+201943.9,DA
SDSS%20J083649.81+442013.13,DAH
SDSS%20J083649.97+201544.2,DA
SDSS%20J083649.99+190048.7,DA
SDSS%20J083651.01+024436.66,DA
SDSS%20J083651.21+325446.0,DA
SDSS%20J083651.42+161600.5,DA
SDSS%20J083652.53+181807.3,DA
SDSS%20J083656.40+173440.4,DA
SDSS%20J083656.62+103452.03,DAH
SDSS%20J083658.71+384534.9,DA
SDSS%20J083659.21+062204.8,DA
SDSS%20J083701.89+154454.7,DAH
